id,parent_circuit_id,parent_circuit,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,qasm_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,total_runtime_seconds,opt_chain
15822,841,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,12,31,3,65,0,111,93,200,604.7314923638478,gf2^4_mult__tket__tket__wisq_rules
15825,844,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,12,31,3,65,0,166,96,300,458.4928564382717,gf2^4_mult__tket__wisq_bqskit__tket
15826,844,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,12,31,3,65,0,200,95,363,755.9194032540545,gf2^4_mult__tket__wisq_bqskit__wisq_bqskit
15827,844,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,12,31,3,65,0,151,93,322,1054.9902612529695,gf2^4_mult__tket__wisq_bqskit__wisq_rules
15830,845,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,12,31,3,65,0,95,92,196,605.6663317792118,gf2^4_mult__tket__wisq_rules__tket
15831,845,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,12,31,3,65,0,95,92,201,903.4777005016804,gf2^4_mult__tket__wisq_rules__wisq_bqskit
15832,845,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,12,31,3,65,0,90,91,200,1202.6772452117875,gf2^4_mult__tket__wisq_rules__wisq_rules
15844,1733,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,12,31,3,65,0,152,97,284,308.9215169074014,gf2^4_mult__wisq_bqskit__tket__tket
15845,1733,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,12,31,3,65,0,160,97,270,605.8397300671786,gf2^4_mult__wisq_bqskit__tket__wisq_bqskit
15846,1733,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,12,31,3,65,0,160,96,266,905.1647792877628,gf2^4_mult__wisq_bqskit__tket__wisq_rules
15849,1736,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,12,31,3,65,0,157,97,283,732.0231982013211,gf2^4_mult__wisq_bqskit__wisq_bqskit__tket
15850,1736,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,12,31,3,65,0,228,96,565,1029.4899285659194,gf2^4_mult__wisq_bqskit__wisq_bqskit__wisq_bqskit
15851,1736,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,12,31,3,65,0,187,97,315,1328.7495888676494,gf2^4_mult__wisq_bqskit__wisq_bqskit__wisq_rules
15854,1737,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,12,31,3,65,0,157,97,276,905.9967495240272,gf2^4_mult__wisq_bqskit__wisq_rules__tket
15855,1737,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,12,31,3,65,0,171,97,314,1203.3979195952415,gf2^4_mult__wisq_bqskit__wisq_rules__wisq_bqskit
15856,1737,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,12,31,3,65,0,174,97,315,1502.5568947615102,gf2^4_mult__wisq_bqskit__wisq_rules__wisq_rules
15867,2234,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,12,31,3,65,0,84,93,193,606.6460678121075,gf2^4_mult__wisq_rules__tket__tket
15868,2234,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,12,31,3,65,0,84,93,193,904.3501064609736,gf2^4_mult__wisq_rules__tket__wisq_bqskit
15869,2234,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,12,31,3,65,0,84,93,193,1203.4271162608638,gf2^4_mult__wisq_rules__tket__wisq_rules
15872,2237,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,12,31,3,65,0,84,93,193,1238.530946565792,gf2^4_mult__wisq_rules__wisq_bqskit__tket
15873,2237,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,12,31,3,65,0,93,93,229,1536.3110175160691,gf2^4_mult__wisq_rules__wisq_bqskit__wisq_bqskit
15874,2237,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,12,31,3,65,0,93,93,229,1835.4591949405149,gf2^4_mult__wisq_rules__wisq_bqskit__wisq_rules
15877,2238,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,12,31,3,65,0,84,93,193,1203.3425263734534,gf2^4_mult__wisq_rules__wisq_rules__tket
15878,2238,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,12,31,3,65,0,93,93,229,1501.3446110105142,gf2^4_mult__wisq_rules__wisq_rules__wisq_bqskit
15879,2238,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,12,31,3,65,0,93,93,229,1800.4533927505836,gf2^4_mult__wisq_rules__wisq_rules__wisq_rules
15939,2249,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,15,38,4,97,0,142,154,353,10.204049966298044,gf2^5_mult__tket__tket__tket
15940,2249,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,15,38,4,97,0,180,153,367,307.1722652753815,gf2^5_mult__tket__tket__wisq_bqskit
15941,2249,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,15,38,4,97,0,131,144,303,606.4452543174848,gf2^5_mult__tket__tket__wisq_rules
15944,2252,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,15,38,4,97,0,220,149,444,409.8246568404138,gf2^5_mult__tket__wisq_bqskit__tket
15945,2252,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,15,38,4,97,0,368,148,850,705.2432177234441,gf2^5_mult__tket__wisq_bqskit__wisq_bqskit
15946,2252,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,15,38,4,97,0,251,147,521,1004.4949913490564,gf2^5_mult__tket__wisq_bqskit__wisq_rules
15949,2253,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,15,38,4,97,0,150,146,326,608.0153915714473,gf2^5_mult__tket__wisq_rules__tket
15950,2253,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,15,38,4,97,0,141,146,302,904.2284536212684,gf2^5_mult__tket__wisq_rules__wisq_bqskit
15951,2253,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,15,38,4,97,0,143,145,300,1203.5597408805045,gf2^5_mult__tket__wisq_rules__wisq_rules
15963,2015,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,15,38,4,97,0,199,150,438,311.43336256593466,gf2^5_mult__wisq_bqskit__tket__tket
15964,2015,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,15,38,4,97,0,200,150,436,606.8953124843538,gf2^5_mult__wisq_bqskit__tket__wisq_bqskit
15965,2015,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,15,38,4,97,0,194,148,429,906.237123887986,gf2^5_mult__wisq_bqskit__tket__wisq_rules
15968,2018,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,15,38,4,97,0,258,149,501,801.7065387135372,gf2^5_mult__wisq_bqskit__wisq_bqskit__tket
15969,2018,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,15,38,4,97,0,271,149,577,1097.1741855815053,gf2^5_mult__wisq_bqskit__wisq_bqskit__wisq_bqskit
15970,2018,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,15,38,4,97,0,260,149,575,1396.3304355470464,gf2^5_mult__wisq_bqskit__wisq_bqskit__wisq_rules
15973,2019,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,15,38,4,97,0,211,149,437,907.2033287705854,gf2^5_mult__wisq_bqskit__wisq_rules__tket
15974,2019,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,15,38,4,97,0,231,149,534,1203.1660217307508,gf2^5_mult__wisq_bqskit__wisq_rules__wisq_bqskit
15975,2019,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,15,38,4,97,0,235,148,533,1502.3743910808116,gf2^5_mult__wisq_bqskit__wisq_rules__wisq_rules
15988,2133,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,15,38,4,97,0,162,148,314,609.1624793196097,gf2^5_mult__wisq_rules__tket__tket
15989,2133,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,15,38,4,97,0,162,148,314,905.439755745232,gf2^5_mult__wisq_rules__tket__wisq_bqskit
15990,2133,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,15,38,4,97,0,154,146,305,1204.557512156665,gf2^5_mult__wisq_rules__tket__wisq_rules
15993,2136,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,15,38,4,97,0,162,148,314,1061.1705803703517,gf2^5_mult__wisq_rules__wisq_bqskit__tket
15994,2136,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,15,38,4,97,0,178,148,385,1356.5648173205554,gf2^5_mult__wisq_rules__wisq_bqskit__wisq_bqskit
15995,2136,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,15,38,4,97,0,178,148,385,1655.6503238258883,gf2^5_mult__wisq_rules__wisq_bqskit__wisq_rules
15998,2137,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,15,38,4,97,0,165,147,312,1204.6462393514812,gf2^5_mult__wisq_rules__wisq_rules__tket
15999,2137,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,15,38,4,97,0,184,147,384,1501.3490112395957,gf2^5_mult__wisq_rules__wisq_rules__wisq_bqskit
16000,2137,gf2^5_mult,15,gf2^5_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^5_mult.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,15,38,4,97,0,184,147,384,1800.606311425567,gf2^5_mult__wisq_rules__wisq_rules__wisq_rules
16060,1862,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,18,47,5,135,0,183,221,497,13.097483593039216,gf2^6_mult__tket__tket__tket
16061,1862,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,18,47,5,135,0,230,221,477,309.0166407795623,gf2^6_mult__tket__tket__wisq_bqskit
16062,1862,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,18,47,5,135,0,216,209,430,608.496583160013,gf2^6_mult__tket__tket__wisq_rules
16065,1865,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,18,47,5,135,0,311,218,596,412.7151558520272,gf2^6_mult__tket__wisq_bqskit__tket
16066,1865,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,18,47,5,135,0,348,218,681,706.2497134953737,gf2^6_mult__tket__wisq_bqskit__wisq_bqskit
16067,1865,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,18,47,5,135,0,315,212,657,1005.3471927400678,gf2^6_mult__tket__wisq_bqskit__wisq_rules
16070,1866,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,18,47,5,135,0,197,209,425,611.535790910013,gf2^6_mult__tket__wisq_rules__tket
16071,1866,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,18,47,5,135,0,341,208,876,905.60763619747,gf2^6_mult__tket__wisq_rules__wisq_bqskit
16072,1866,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,18,47,5,135,0,226,207,425,1204.6610829932615,gf2^6_mult__tket__wisq_rules__wisq_rules
16083,1887,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,18,47,5,135,0,304,218,612,315.6715459348634,gf2^6_mult__wisq_bqskit__tket__tket
16084,1887,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,18,47,5,135,0,318,218,609,609.6906112888828,gf2^6_mult__wisq_bqskit__tket__wisq_bqskit
16085,1887,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,18,47,5,135,0,280,217,595,909.1050792513416,gf2^6_mult__wisq_bqskit__tket__wisq_rules
16088,1890,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,18,47,5,135,0,307,218,618,873.6772928796709,gf2^6_mult__wisq_bqskit__wisq_bqskit__tket
16089,1890,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,18,47,5,135,0,332,218,729,1167.639280769043,gf2^6_mult__wisq_bqskit__wisq_bqskit__wisq_bqskit
16090,1890,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,18,47,5,135,0,342,218,718,1466.88720196113,gf2^6_mult__wisq_bqskit__wisq_bqskit__wisq_rules
16093,1891,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,18,47,5,135,0,326,218,611,908.6348385969176,gf2^6_mult__wisq_bqskit__wisq_rules__tket
16094,1891,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,18,47,5,135,0,353,218,717,1203.055042019114,gf2^6_mult__wisq_bqskit__wisq_rules__wisq_bqskit
16095,1891,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,18,47,5,135,0,331,218,716,1502.3284563915804,gf2^6_mult__wisq_bqskit__wisq_rules__wisq_rules
16108,1429,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,18,47,5,135,0,193,211,449,612.9947283100337,gf2^6_mult__wisq_rules__tket__tket
16109,1429,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,18,47,5,135,0,201,211,438,907.2836382910608,gf2^6_mult__wisq_rules__tket__wisq_bqskit
16110,1429,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,18,47,5,135,0,231,207,422,1206.5539868418127,gf2^6_mult__wisq_rules__tket__wisq_rules
16113,1432,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,18,47,5,135,0,193,211,449,1671.828498553485,gf2^6_mult__wisq_rules__wisq_bqskit__tket
16114,1432,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,18,47,5,135,0,204,211,476,1965.7232278734448,gf2^6_mult__wisq_rules__wisq_bqskit__wisq_bqskit
16115,1432,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,18,47,5,135,0,222,209,472,2264.981755320914,gf2^6_mult__wisq_rules__wisq_bqskit__wisq_rules
16118,1433,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,18,47,5,135,0,212,208,444,1207.822973029688,gf2^6_mult__wisq_rules__wisq_rules__tket
16119,1433,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,18,47,5,135,0,213,208,472,1501.9776212070135,gf2^6_mult__wisq_rules__wisq_rules__wisq_bqskit
16120,1433,gf2^6_mult,16,gf2^6_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^6_mult.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,18,47,5,135,0,205,208,471,1801.0066515300423,gf2^6_mult__wisq_rules__wisq_rules__wisq_rules
16181,2157,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,9,160,0,351,0,672,288,894,13.643296933732929,grover_5__tket__tket__tket
16182,2157,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,9,160,0,351,0,616,224,1008,309.8919718824327,grover_5__tket__tket__wisq_bqskit
16183,2157,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,9,160,0,351,0,578,261,782,609.3969413964078,grover_5__tket__tket__wisq_rules
16186,2160,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,9,160,0,351,0,551,224,804,382.2657139990479,grover_5__tket__wisq_bqskit__tket
16187,2160,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,9,160,0,351,0,688,205,1112,677.4846815848723,grover_5__tket__wisq_bqskit__wisq_bqskit
16188,2160,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,9,160,0,351,0,560,239,864,976.8709166580812,grover_5__tket__wisq_bqskit__wisq_rules
16191,2161,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,9,160,0,351,0,530,228,707,610.4522957801819,grover_5__tket__wisq_rules__tket
