id,parent_circuit_id,parent_circuit,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,artifact_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,total_runtime_seconds,opt_chain
14919,1640,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_bqskit__wisq_bqskit__qiskit_ai,3,wisq_bqskit,wisq_bqskit,qiskit_ai,,9,38,0,50,0,246,87,348,738.760560198687,barenco_tof_5__wisq_bqskit__wisq_bqskit__qiskit_ai
14920,1640,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_bqskit__wisq_bqskit__qiskit_standard,3,wisq_bqskit,wisq_bqskit,qiskit_standard,,9,38,0,50,0,268,111,410,737.7997405063361,barenco_tof_5__wisq_bqskit__wisq_bqskit__qiskit_standard
14924,1641,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_bqskit__wisq_rules__qiskit_ai,3,wisq_bqskit,wisq_rules,qiskit_ai,,9,38,0,50,0,207,88,270,903.0082988040522,barenco_tof_5__wisq_bqskit__wisq_rules__qiskit_ai
14925,1641,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_bqskit__wisq_rules__qiskit_standard,3,wisq_bqskit,wisq_rules,qiskit_standard,,9,38,0,50,0,231,114,328,902.2415143344552,barenco_tof_5__wisq_bqskit__wisq_rules__qiskit_standard
14929,2538,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__qiskit_ai__qiskit_ai,3,wisq_rules,qiskit_ai,qiskit_ai,,9,38,0,50,0,181,111,237,602.6160679971799,barenco_tof_5__wisq_rules__qiskit_ai__qiskit_ai
14930,2538,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__qiskit_ai__qiskit_standard,3,wisq_rules,qiskit_ai,qiskit_standard,,9,38,0,50,0,217,104,292,602.0289547936991,barenco_tof_5__wisq_rules__qiskit_ai__qiskit_standard
14931,2538,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__qiskit_ai__tket,3,wisq_rules,qiskit_ai,tket,,9,38,0,50,0,116,60,147,603.4657632764429,barenco_tof_5__wisq_rules__qiskit_ai__tket
14932,2538,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__qiskit_ai__wisq_bqskit,3,wisq_rules,qiskit_ai,wisq_bqskit,,9,38,0,50,0,218,65,376,902.4044250892476,barenco_tof_5__wisq_rules__qiskit_ai__wisq_bqskit
14933,2538,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__qiskit_ai__wisq_rules,3,wisq_rules,qiskit_ai,wisq_rules,,9,38,0,50,0,148,74,200,1201.6702456977218,barenco_tof_5__wisq_rules__qiskit_ai__wisq_rules
14934,2537,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__qiskit_standard__qiskit_ai,3,wisq_rules,qiskit_standard,qiskit_ai,,9,38,0,50,0,209,104,293,601.4645707719028,barenco_tof_5__wisq_rules__qiskit_standard__qiskit_ai
14935,2537,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__qiskit_standard__qiskit_standard,3,wisq_rules,qiskit_standard,qiskit_standard,,9,38,0,50,0,209,104,293,600.553825866431,barenco_tof_5__wisq_rules__qiskit_standard__qiskit_standard
14936,2537,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__qiskit_standard__tket,3,wisq_rules,qiskit_standard,tket,,9,38,0,50,0,136,60,182,602.1687058815733,barenco_tof_5__wisq_rules__qiskit_standard__tket
14937,2537,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__qiskit_standard__wisq_bqskit,3,wisq_rules,qiskit_standard,wisq_bqskit,,9,38,0,50,0,252,60,427,901.126094970852,barenco_tof_5__wisq_rules__qiskit_standard__wisq_bqskit
14938,2537,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__qiskit_standard__wisq_rules,3,wisq_rules,qiskit_standard,wisq_rules,,9,38,0,50,0,188,81,264,1200.4060158366335,barenco_tof_5__wisq_rules__qiskit_standard__wisq_rules
14939,2536,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__tket__qiskit_ai,3,wisq_rules,tket,qiskit_ai,,9,38,0,50,0,135,84,169,602.528008681722,barenco_tof_5__wisq_rules__tket__qiskit_ai
14940,2536,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__tket__qiskit_standard,3,wisq_rules,tket,qiskit_standard,,9,38,0,50,0,202,106,273,601.7276935111731,barenco_tof_5__wisq_rules__tket__qiskit_standard
14944,2539,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__wisq_bqskit__qiskit_ai,3,wisq_rules,wisq_bqskit,qiskit_ai,,9,38,0,50,0,198,84,280,1102.826110187918,barenco_tof_5__wisq_rules__wisq_bqskit__qiskit_ai
14945,2539,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__wisq_bqskit__qiskit_standard,3,wisq_rules,wisq_bqskit,qiskit_standard,,9,38,0,50,0,242,114,366,1102.1044872542843,barenco_tof_5__wisq_rules__wisq_bqskit__qiskit_standard
14949,2540,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__wisq_rules__qiskit_ai,3,wisq_rules,wisq_rules,qiskit_ai,,9,38,0,50,0,165,84,210,1201.3484149696303,barenco_tof_5__wisq_rules__wisq_rules__qiskit_ai
14950,2540,barenco_tof_5,11,barenco_tof_5,feynman,benchmarks/ai_transpile/qasm/feynman/barenco_tof_5.qasm,chain3_wisq_rules__wisq_rules__qiskit_standard,3,wisq_rules,wisq_rules,qiskit_standard,,9,38,0,50,0,209,104,292,1200.5655053881928,barenco_tof_5__wisq_rules__wisq_rules__qiskit_standard
14954,1679,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_qiskit_ai__qiskit_ai__qiskit_ai,3,qiskit_ai,qiskit_ai,qiskit_ai,,18,4,0,21,0,3,1,19,0.6875255787745118,bigadder__qiskit_ai__qiskit_ai__qiskit_ai
14955,1679,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_qiskit_ai__qiskit_ai__qiskit_standard,3,qiskit_ai,qiskit_ai,qiskit_standard,,18,4,0,21,0,2,1,17,0.4556027697399258,bigadder__qiskit_ai__qiskit_ai__qiskit_standard
14956,1679,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_qiskit_ai__qiskit_ai__tket,3,qiskit_ai,qiskit_ai,tket,,18,4,0,21,0,2,1,17,1.0803669383749366,bigadder__qiskit_ai__qiskit_ai__tket
14957,1679,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_qiskit_ai__qiskit_ai__wisq_bqskit,3,qiskit_ai,qiskit_ai,wisq_bqskit,,18,4,0,21,0,1,0,8,301.34618970472366,bigadder__qiskit_ai__qiskit_ai__wisq_bqskit
14958,1679,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_qiskit_ai__qiskit_ai__wisq_rules,3,qiskit_ai,qiskit_ai,wisq_rules,,18,4,0,21,0,1,0,8,600.4785728575662,bigadder__qiskit_ai__qiskit_ai__wisq_rules
14959,1678,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_qiskit_ai__qiskit_standard__qiskit_ai,3,qiskit_ai,qiskit_standard,qiskit_ai,,18,4,0,21,0,2,1,17,0.4271087450906634,bigadder__qiskit_ai__qiskit_standard__qiskit_ai
14960,1678,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_qiskit_ai__qiskit_standard__qiskit_standard,3,qiskit_ai,qiskit_standard,qiskit_standard,,18,4,0,21,0,2,1,17,0.2603738475590944,bigadder__qiskit_ai__qiskit_standard__qiskit_standard
