id,opt_chain,parent_circuit_id,parent_circuit,parent_path,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,artifact_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,total_runtime_seconds
5078,qft_4__wisq_rules__tket__wisq_rules,4982,qft_4__wisq_rules__tket,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,tket,wisq_rules,N/A,5,134,34,159,0,0,0,0,0.0
5079,qft_4__wisq_rules__tket__wisq_bqskit,4982,qft_4__wisq_rules__tket,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,tket,wisq_bqskit,N/A,5,134,34,159,0,0,0,0,0.0
5080,qft_4__wisq_rules__wisq_rules__qiskit_ai,4983,qft_4__wisq_rules__wisq_rules,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,wisq_rules,qiskit_ai,N/A,5,134,34,159,0,0,0,0,0.0
5081,qft_4__wisq_rules__wisq_rules__qiskit_standard,4983,qft_4__wisq_rules__wisq_rules,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,wisq_rules,qiskit_standard,N/A,5,134,34,159,0,0,0,0,0.0
5082,qft_4__wisq_rules__wisq_rules__tket,4983,qft_4__wisq_rules__wisq_rules,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,wisq_rules,tket,N/A,5,134,34,159,0,0,0,0,0.0
5083,qft_4__wisq_rules__wisq_rules__wisq_rules,4983,qft_4__wisq_rules__wisq_rules,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,wisq_rules,wisq_rules,N/A,5,134,34,159,0,0,0,0,0.0
5084,qft_4__wisq_rules__wisq_rules__wisq_bqskit,4983,qft_4__wisq_rules__wisq_rules,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,wisq_rules,wisq_bqskit,N/A,5,134,34,159,0,0,0,0,0.0
5085,qft_4__wisq_rules__wisq_bqskit__qiskit_ai,4984,qft_4__wisq_rules__wisq_bqskit,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,wisq_bqskit,qiskit_ai,N/A,5,134,34,159,0,0,0,0,0.0
5086,qft_4__wisq_rules__wisq_bqskit__qiskit_standard,4984,qft_4__wisq_rules__wisq_bqskit,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,wisq_bqskit,qiskit_standard,N/A,5,134,34,159,0,0,0,0,0.0
5087,qft_4__wisq_rules__wisq_bqskit__tket,4984,qft_4__wisq_rules__wisq_bqskit,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,wisq_bqskit,tket,N/A,5,134,34,159,0,0,0,0,0.0
5088,qft_4__wisq_rules__wisq_bqskit__wisq_rules,4984,qft_4__wisq_rules__wisq_bqskit,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,wisq_bqskit,wisq_rules,N/A,5,134,34,159,0,0,0,0,0.0
5089,qft_4__wisq_rules__wisq_bqskit__wisq_bqskit,4984,qft_4__wisq_rules__wisq_bqskit,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_rules,wisq_bqskit,wisq_bqskit,N/A,5,134,34,159,0,0,0,0,0.0
5090,qft_4__wisq_bqskit__qiskit_ai__qiskit_ai,4985,qft_4__wisq_bqskit__qiskit_ai,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,qiskit_ai,qiskit_ai,N/A,5,134,34,159,0,0,0,0,0.0
5091,qft_4__wisq_bqskit__qiskit_ai__qiskit_standard,4985,qft_4__wisq_bqskit__qiskit_ai,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,qiskit_ai,qiskit_standard,N/A,5,134,34,159,0,0,0,0,0.0
5092,qft_4__wisq_bqskit__qiskit_ai__tket,4985,qft_4__wisq_bqskit__qiskit_ai,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,qiskit_ai,tket,N/A,5,134,34,159,0,0,0,0,0.0
5093,qft_4__wisq_bqskit__qiskit_ai__wisq_rules,4985,qft_4__wisq_bqskit__qiskit_ai,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,qiskit_ai,wisq_rules,N/A,5,134,34,159,0,0,0,0,0.0
5094,qft_4__wisq_bqskit__qiskit_ai__wisq_bqskit,4985,qft_4__wisq_bqskit__qiskit_ai,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,qiskit_ai,wisq_bqskit,N/A,5,134,34,159,0,0,0,0,0.0
5095,qft_4__wisq_bqskit__qiskit_standard__qiskit_ai,4986,qft_4__wisq_bqskit__qiskit_standard,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,qiskit_standard,qiskit_ai,N/A,5,134,34,159,0,0,0,0,0.0
5096,qft_4__wisq_bqskit__qiskit_standard__qiskit_standard,4986,qft_4__wisq_bqskit__qiskit_standard,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,qiskit_standard,qiskit_standard,N/A,5,134,34,159,0,0,0,0,0.0
5097,qft_4__wisq_bqskit__qiskit_standard__tket,4986,qft_4__wisq_bqskit__qiskit_standard,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,qiskit_standard,tket,N/A,5,134,34,159,0,0,0,0,0.0
5098,qft_4__wisq_bqskit__qiskit_standard__wisq_rules,4986,qft_4__wisq_bqskit__qiskit_standard,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,qiskit_standard,wisq_rules,N/A,5,134,34,159,0,0,0,0,0.0
5099,qft_4__wisq_bqskit__qiskit_standard__wisq_bqskit,4986,qft_4__wisq_bqskit__qiskit_standard,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,qiskit_standard,wisq_bqskit,N/A,5,134,34,159,0,0,0,0,0.0
5100,qft_4__wisq_bqskit__tket__qiskit_ai,4987,qft_4__wisq_bqskit__tket,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,tket,qiskit_ai,N/A,5,134,34,159,0,0,0,0,0.0
5101,qft_4__wisq_bqskit__tket__qiskit_standard,4987,qft_4__wisq_bqskit__tket,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,tket,qiskit_standard,N/A,5,134,34,159,0,0,0,0,0.0
5102,qft_4__wisq_bqskit__tket__tket,4987,qft_4__wisq_bqskit__tket,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,tket,tket,N/A,5,134,34,159,0,0,0,0,0.0
5103,qft_4__wisq_bqskit__tket__wisq_rules,4987,qft_4__wisq_bqskit__tket,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,tket,wisq_rules,N/A,5,134,34,159,0,0,0,0,0.0
5104,qft_4__wisq_bqskit__tket__wisq_bqskit,4987,qft_4__wisq_bqskit__tket,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,tket,wisq_bqskit,N/A,5,134,34,159,0,0,0,0,0.0
5105,qft_4__wisq_bqskit__wisq_rules__qiskit_ai,4988,qft_4__wisq_bqskit__wisq_rules,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,wisq_rules,qiskit_ai,N/A,5,134,34,159,0,0,0,0,0.0
5106,qft_4__wisq_bqskit__wisq_rules__qiskit_standard,4988,qft_4__wisq_bqskit__wisq_rules,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,wisq_rules,qiskit_standard,N/A,5,134,34,159,0,0,0,0,0.0
5107,qft_4__wisq_bqskit__wisq_rules__tket,4988,qft_4__wisq_bqskit__wisq_rules,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,wisq_rules,tket,N/A,5,134,34,159,0,0,0,0,0.0
5108,qft_4__wisq_bqskit__wisq_rules__wisq_rules,4988,qft_4__wisq_bqskit__wisq_rules,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,wisq_rules,wisq_rules,N/A,5,134,34,159,0,0,0,0,0.0
5109,qft_4__wisq_bqskit__wisq_rules__wisq_bqskit,4988,qft_4__wisq_bqskit__wisq_rules,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,wisq_rules,wisq_bqskit,N/A,5,134,34,159,0,0,0,0,0.0
5110,qft_4__wisq_bqskit__wisq_bqskit__qiskit_ai,4989,qft_4__wisq_bqskit__wisq_bqskit,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,wisq_bqskit,qiskit_ai,N/A,5,134,34,159,0,0,0,0,0.0
5111,qft_4__wisq_bqskit__wisq_bqskit__qiskit_standard,4989,qft_4__wisq_bqskit__wisq_bqskit,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,wisq_bqskit,qiskit_standard,N/A,5,134,34,159,0,0,0,0,0.0
5112,qft_4__wisq_bqskit__wisq_bqskit__tket,4989,qft_4__wisq_bqskit__wisq_bqskit,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,wisq_bqskit,tket,N/A,5,134,34,159,0,0,0,0,0.0
5113,qft_4__wisq_bqskit__wisq_bqskit__wisq_rules,4989,qft_4__wisq_bqskit__wisq_bqskit,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,wisq_bqskit,wisq_rules,N/A,5,134,34,159,0,0,0,0,0.0
5114,qft_4__wisq_bqskit__wisq_bqskit__wisq_bqskit,4989,qft_4__wisq_bqskit__wisq_bqskit,N/A,33,qft_4,feynman,benchmarks/ai_transpile/qasm/feynman/qft_4.qasm,,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,N/A,5,134,34,159,0,0,0,0,0.0
5115,qpt__qiskit_ai,34,qpt,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,1,qiskit_ai,N/A,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5116,qpt__qiskit_standard,34,qpt,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,1,qiskit_standard,N/A,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5117,qpt__tket,34,qpt,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,1,tket,N/A,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5118,qpt__wisq_rules,34,qpt,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,1,wisq_rules,N/A,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5119,qpt__wisq_bqskit,34,qpt,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,1,wisq_bqskit,N/A,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5120,qpt__qiskit_ai__qiskit_ai,5115,qpt__qiskit_ai,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,qiskit_ai,qiskit_ai,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5121,qpt__qiskit_ai__qiskit_standard,5115,qpt__qiskit_ai,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,qiskit_ai,qiskit_standard,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5122,qpt__qiskit_ai__tket,5115,qpt__qiskit_ai,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,qiskit_ai,tket,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5123,qpt__qiskit_ai__wisq_rules,5115,qpt__qiskit_ai,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,qiskit_ai,wisq_rules,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5124,qpt__qiskit_ai__wisq_bqskit,5115,qpt__qiskit_ai,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,qiskit_ai,wisq_bqskit,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5125,qpt__qiskit_standard__qiskit_ai,5116,qpt__qiskit_standard,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,qiskit_standard,qiskit_ai,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5126,qpt__qiskit_standard__qiskit_standard,5116,qpt__qiskit_standard,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,qiskit_standard,qiskit_standard,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5127,qpt__qiskit_standard__tket,5116,qpt__qiskit_standard,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,qiskit_standard,tket,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5128,qpt__qiskit_standard__wisq_rules,5116,qpt__qiskit_standard,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,qiskit_standard,wisq_rules,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5129,qpt__qiskit_standard__wisq_bqskit,5116,qpt__qiskit_standard,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,qiskit_standard,wisq_bqskit,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5130,qpt__tket__qiskit_ai,5117,qpt__tket,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,tket,qiskit_ai,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5131,qpt__tket__qiskit_standard,5117,qpt__tket,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,tket,qiskit_standard,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5132,qpt__tket__tket,5117,qpt__tket,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,tket,tket,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5133,qpt__tket__wisq_rules,5117,qpt__tket,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,tket,wisq_rules,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5134,qpt__tket__wisq_bqskit,5117,qpt__tket,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,tket,wisq_bqskit,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5135,qpt__wisq_rules__qiskit_ai,5118,qpt__wisq_rules,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,wisq_rules,qiskit_ai,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5136,qpt__wisq_rules__qiskit_standard,5118,qpt__wisq_rules,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,wisq_rules,qiskit_standard,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5137,qpt__wisq_rules__tket,5118,qpt__wisq_rules,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,wisq_rules,tket,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5138,qpt__wisq_rules__wisq_rules,5118,qpt__wisq_rules,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,wisq_rules,wisq_rules,N/A,N/A,1,4,0,6,0,0,0,0,0.0
5139,qpt__wisq_rules__wisq_bqskit,5118,qpt__wisq_rules,N/A,34,qpt,feynman,benchmarks/ai_transpile/qasm/feynman/qpt.qasm,,2,wisq_rules,wisq_bqskit,N/A,N/A,1,4,0,6,0,0,0,0,0.0
